,volume,competition,overall,estimated_monthly_search,keyword
94,66.24228496366877,36.49917996123453,64.87155250121711,151301.96788459702,theory of computation
95,45.25414475560418,42.74638437453407,51.25388019053506,3456.74809213336,telugu computer world
96,48.39817647515422,62.50186372446698,42.94815637534362,6088.58920683284,computer fundamentals and programming
97,59.928497463404874,42.522737438497096,58.70288001245389,48543.9586375452,best laptop for coding and programming
98,66.73587670476425,59.326077232741916,53.70489973601117,165364.08787129,cs50 harvard
99,58.55466236068049,47.89026390338452,55.33219922864798,37905.96433068732,computer fundamentals
100,46.532618748289686,85.43312956612495,30.54974459108237,4351.495786942628,love nwantiti tutorial
101,56.41398202753989,27.24019680930371,64.58689260911808,25781.970695229968,dribble tutorial 2k22
102,51.222090131103116,87.74414790517369,31.738971112964713,10123.573551177295,love nwantiti dance tutorial
103,48.4061798041876,91.15849112867154,28.62384433775803,6097.369265298037,lisa money dance tutorial
104,48.3308688550553,93.17131355300432,27.579777651025488,6015.2478222969685,lalisa dance tutorial
105,47.224599065781646,77.366930073058,34.92883449636182,4928.880312253928,zoo dance tutorial
106,49.96331376039021,91.39704786044432,29.283132949972945,8070.552577040824,money dance tutorial
107,50.33683263924289,34.33725957954376,57.99978652984956,8631.986331561506,solas piano tutorial
108,48.01574694749879,91.00939317131356,28.503176888092614,5683.455036847819,tuzelity dance tutorial
109,42.30078719349475,37.334128522439244,52.483329335527756,2031.0875294673203,nyoto tutorial
110,56.08027625380622,75.5628447890264,40.25871573238991,24278.499421355882,je te laisserai des mots piano tutorial
111,70.87582935171874,85.38840017891755,42.74371458640059,348470.9792901397,pen spinning tutorial
112,69.74270844811636,88.83256299388698,40.45507272711469,284159.2049180188,pen spinning
113,53.5827796859598,93.06694498285374,30.25791735155303,15485.634315439498,twerking dance tutorial
114,54.44958334302395,68.67451915908752,42.88753209196821,18101.271910216125,ylang ylang piano tutorial
115,75.55434139613006,48.561204711495456,63.4965683423173,809105.066516391,unreal engine 5 tutorial
116,55.07705431748584,62.65096168182496,46.21304631783044,20266.299700297244,wolf cut tutorial
117,46.09259085246814,89.29476666169674,28.3989120953857,4020.0401697379975,fancy like dance tutorial
118,42.372680529061,57.70090949753989,42.33588551576055,2057.5498718185095,wellness dance tutorial
119,68.93126951304464,96.04890413001343,36.44118269151561,245533.58497585842,kucing
120,44.02159821384125,93.43968987624869,25.29095416879628,2768.7784969700624,cocomo kunci tiang bendera
121,77.6579069288362,76.05486804830774,50.80151944026423,1181664.3999599556,sakura
122,58.81441182142165,83.85269121813032,37.48086030164566,39720.87188363287,sakura sakura
123,56.0353522502316,97.04786044431192,29.493745902959837,24082.91143988957,rumah
124,52.560989872317265,99.41851796630387,26.5712359530067,12883.376421386934,permainan
125,80.9357274738765,98.71775756672133,41.10898495357758,2132086.25,squid game
126,53.06622643336729,99.17996123453109,26.9431325994181,14110.320906649416,boneka
127,63.77150879821348,98.31519308185477,32.72815785817936,96970.83802978987,mainan
128,47.41813203569876,60.65304905322797,43.3825414912354,5103.659218168768,golden cocomo
129,60.340470844376945,85.04547487699419,37.64749798369138,52281.69131592044,setan
130,75.52638668947121,93.06694498285374,41.229720853308734,805042.836919466,ultraman
131,45.986034432377835,92.73892947666617,26.62355247785583,3943.648205912127,rumah kucing
132,39.87001278191755,91.99343968987624,23.938286546020656,1311.1523768772543,kunci
133,82.40769319951453,98.77739674966452,41.815148224925004,2779110.25,game
134,44.762629629456825,96.66020575518115,24.051211937137836,3163.9782587080904,cocomo game
135,43.34451810822092,92.4705531534218,25.436982477399557,2451.0018390876203,cocomo mujhe bhi do
136,59.713521065913866,65.70746980766363,47.00302562912512,46700.8747321423,mycodeschool
137,65.76206009176214,12.688236171164455,76.53691196029885,138769.23105479288,learn with sumit
138,67.83625617357015,82.1082451170419,42.86400552826412,201597.83123860043,technology gyan
139,77.50450562058668,54.06291933800507,61.72079314129081,1149473.25,ishan sharma
140,72.40637701455893,41.687788877292384,65.35929406863328,459037.8140524152,rom rom ji
141,77.46356127185253,51.42388549276875,63.01983788954189,1141030.38,singh in usa
142,52.00956332142786,18.070672431787685,66.96944544482008,11665.695993983887,learnvern
143,89.97364618776881,82.54062919338006,53.716508497194376,10852475.0,tanmay bhat
144,68.80598196165651,85.7611450723125,41.522418444672006,240056.78739422926,free code camp
145,84.48813212866682,86.34262710600865,49.072752511329085,4041909.75,react
146,55.19862754626009,40.76338154167288,57.21762300229361,20714.80897789826,mechanical properties of solids class 11
147,65.32583688501451,58.192932756821236,53.56645206409664,128286.96078249578,periodic classification of elements class 11
148,59.98463351999753,47.666616967347544,56.159008276325,49037.09933345504,classification of elements and periodicity in properties class 11
149,56.99860320162414,60.89160578500075,48.05349870831169,28643.812354096797,dimensions of physical quantities class 11
150,67.84821577333501,60.474131504398386,53.687042134468314,202032.40879294614,chemical bonding class 11
151,56.88487176553474,50.70821529745042,53.08832823404216,28063.22255098053,work energy and power class 11
152,85.9421957117861,76.91963620098404,54.51127975540103,5251553.0,physics wallah
153,59.17507415720746,46.921127180557626,56.12697348832492,42385.8525131156,gravitation class 11
154,60.28359271403359,56.6124944088266,51.83554915260349,51749.00671005952,laws of motion class 11
155,57.996287257157654,54.7785895333234,51.608848861917124,34280.34334323922,physical world class 11
156,70.92153139085245,62.17384821827942,54.37384158628652,351350.28234055825,some basic concepts of chemistry class 11
157,63.47685171688795,35.872968540330994,63.80194158827848,91960.28507446853,hibernate tutorial
158,61.00620891447542,28.760995974355154,66.12260647006013,58939.61701014264,collection framework in java
159,58.2169593169389,45.40032801550618,56.40831565071636,35669.80307682674,springboot
160,60.33251992122018,29.65558371850306,65.33846810135856,52206.89960438963,jdbc
161,48.96670897908808,33.75577754584762,57.60546571662023,6744.865944513434,dependency injection spring
162,54.82775473918626,48.1586402266289,53.334557256278686,19376.724778087944,java brains spring boot
163,43.51354827793513,22.036678097510066,60.73843509021253,2526.7427340343384,spring framework interview questions and answers
164,68.36443615251746,95.3779633219025,36.49323641530748,221710.938961822,upin dan ipin terbaru 2022
165,43.49713657455403,59.26643804979872,42.11534926237765,2519.2873452625554,cara menyadap whatsapp pacar mudah & simpel
166,36.37829912236933,74.5042492917847,30.937024915292312,699.225217778412,autos & vehicles
167,59.79461004095956,99.9701804085284,29.912214816215577,47387.71886133337,marsha in the beard
168,59.007244806304584,95.55688087073207,31.725181967786256,41124.197177004346,upin ipin 2022
169,75.75146298022916,86.20843894438647,44.771512017921346,838337.5701999372,upin ipin terbaru 2022
170,46.03012944324962,96.40673922767257,24.811695107788523,3975.082947064618,upin ipin musim 15
171,44.817807960787576,95.82525719397644,24.496275383405568,3195.5688895931353,upin & ipin episode baru
172,52.524153944346764,94.18517966303862,29.16948714065407,12798.211839391617,upin ipin episode baru
173,44.860699793643036,93.70806619949306,25.576316797074988,3220.3429934738715,upin & ipin baru
174,50.452418102269725,88.17653198151186,31.137943060378934,8813.511997791229,upin ipin baru
175,61.43578873537635,92.15744744297002,34.63917064620316,63679.33102214538,upin ipin terbaru 2021
176,45.14249492165683,95.75070821529745,24.695893353179688,3387.951807439543,upin ipin 2021
177,47.954970957633954,32.786640823020726,57.584165067306614,5621.601071513812,css 2022
178,45.656558313641355,6.739227672580886,69.45866532053023,3716.5042758075488,cit end test
179,44.42364472766046,6.351572983450127,69.03603587210517,2976.6407111199524,cls end test
180,58.075236131455036,18.14522141046668,69.96500736049418,34771.114007842894,tailwind css react
