,volume,competition,overall,estimated_monthly_search,keyword
0,51.850710514661635,30.02832861189802,60.91119095138181,11336.763573489716,youtube channel ideas 2022
1,45.411420699306035,39.31713135530043,53.0471446720028,3556.03472575575,vijay madhav idea star singer
2,80.18020913914908,96.227821678843,41.97619373015304,1860915.62,youtube shorts
3,63.00929534418769,37.64723423289101,62.68103055564834,84535.57926194879,youtube channel ideas without showing your face
4,78.03190597382692,60.69777844043537,58.667063766695776,1263977.0,manoj dey
5,79.39181546171936,92.23199642164901,43.57990952003517,1614648.12,facts
6,60.1354184960894,92.4854629491576,33.8249777734659,50386.648288977965,creative ideas
7,59.4720858819355,41.866706426121965,58.80268972790677,44714.2432325124,best youtube channel ideas
8,41.3879127835464,7.559266438049798,66.9143231727483,1723.241020387791,intellij idea 2022
9,43.30594793775809,22.90144625018637,60.20225084378586,2434.039522088657,intellij idea vs eclipse
10,52.909844643773816,46.54838228716267,53.18073117830558,13718.560666398158,java installation in windows 10
11,43.199336103042185,20.38169077083644,61.40882266610287,2387.762165465522,intellij idea ultimate edition free download
12,51.41513254777548,32.83137021022812,59.29188116877367,10481.631302912072,intellij installation
13,46.831454602947595,84.12106754137469,31.355193530786455,4592.045349215224,rrr promotion kapil sharma show
14,43.30153191602572,46.38437453406888,48.45857869097842,2432.1049572253132,bachchan pandey promotion
15,44.67656619911533,64.30594900849859,40.18530859530837,3115.3276008705147,honsla rakh promotion
16,42.02315432688397,51.81154018189951,45.105807072492226,1932.0529105792657,gehraiyaan promotion
17,43.859200810840846,86.14879976144327,28.855200524698787,2688.991795814063,rrr promotion in kapil sharma show
18,46.72725700078897,84.10615774563888,31.310549627575043,4506.697322085111,rrr promotion
19,53.88232190657178,71.52229014462502,41.180015880973386,16343.75468255068,ek villain returns promotion
20,83.08986202922608,97.37587595049948,42.8569930393633,3142304.5,rrr
21,61.247496087837206,42.13508274936633,59.556206669235436,61556.634284705506,liger promotion
22,40.87194775378424,78.24660802147011,31.312669866157066,1570.3624858415806,kashmir files promotion
23,46.176976025325935,82.83882510809602,31.66907545861496,4081.585781809787,iphone 13 pro promotion
24,45.33114167184455,79.2455643357686,33.04278866803797,3505.004174176692,alia bhatt rrr promotion
25,38.93814616051289,83.88251080960191,27.52781767545549,1108.6269880498958,pushpa promotion
26,44.884503994951075,82.24243327866408,31.321035358143497,3234.174958423827,pushpa hindi promotion
27,42.25193934520448,84.40435366035486,28.92379284242481,2013.3021657554284,rrr promotions
28,46.685303618682376,87.6695989264947,29.507852346093838,4472.7829928090905,kgf 2 promotion
29,43.37238643695495,88.48963769196362,27.441374372495662,2463.331232727584,kgf promotion
30,72.66606554479627,72.75980319069629,49.95313117704999,481010.9040339281,kapil sharma
31,83.95763052930205,70.88116892798568,56.538230800658184,3673701.0,kapil sharma show
32,47.23833408045662,42.35872968540331,52.43980219752665,4941.084577314556,channel promotion
33,75.02550847187982,97.00313105710453,39.011188707387646,735618.4239272202,salman khan
34,55.07953281288209,94.43864619054719,30.320443311167452,20275.3457005862,xo team shorts
35,44.02492626030919,94.48337557775459,24.770775341277304,2770.4381023474634,kacha badam shorts
36,53.069957323750415,90.532279707768,31.26883880799121,14119.802741145015,the brown siblings
37,73.9713021351698,95.02012822424332,39.475586955463235,608440.9981875208,raj grover
38,53.285437367210974,89.50350380199791,31.890966782606533,14678.382009965744,jezelle catherine shorts
39,76.85511093305053,97.61443268227225,39.62033912538914,1022631.5,respect
40,70.01208206598774,98.50902042642016,35.75153081978379,298280.94981108676,respect shorts
41,52.68893182895219,91.99343968987624,30.347746069537976,13183.604729209814,cute life shorts
42,66.88322578561218,90.6962874608618,38.09346916237519,169809.9858590945,bts shorts
43,83.45611595867337,92.69420008945877,45.380957934607295,3356507.75,food
44,69.6702815555164,94.75175190099895,37.45926482725872,280477.66049370926,food shorts
45,65.75138601713506,89.29476666169674,38.22830967771916,138502.78869934395,ff shorts
46,60.56365648413738,98.68793797524974,30.937859254443822,54425.412302760225,baby shorts
47,60.44887159523433,96.227821678843,32.11052495819567,53312.134728899975,comedy shorts
48,79.28210747808842,95.24377516028031,42.019166158904056,1583066.75,titi me pregunto bad bunny
49,84.35699677090113,96.94349187416132,43.706752448369905,3947593.5,titi me pregunto
50,78.94931261916567,95.3630535261667,41.793129546499486,1490995.0,me porto bonito
51,80.04780679886515,99.1054122558521,40.471197271506526,1817077.38,me porto bonito bad bunny
52,66.85540567705577,88.60891605785001,39.12324480960288,168961.52480890998,ojitos lindos bad bunny
53,81.13081651212258,89.89115849112868,45.61982901049695,2208309.0,ojitos lindos
54,59.36118894884328,25.09318622334874,67.13400136274727,43830.28055086293,un verano sin ti bad bunny
55,77.4658332953237,98.35992246906218,39.55295541313076,1141497.25,un verano sin ti
56,51.8319824348423,98.06172655434621,26.885127940248047,11298.600140507704,lo siento bb bad bunny
57,67.38602556840546,93.26077232741912,37.06262662049317,185900.20801772957,lo siento bb
58,71.36191803183584,79.93141493961534,45.71525154611025,380343.9686288559,txt good boy gone bad
59,69.20220557100862,90.09989563142985,39.55115496978939,257808.28448770757,ojitos lindos letra bad bunny
60,58.02087859661492,88.35544953034143,34.832714533136745,34432.463330644976,bad zaat
61,67.37971579422448,97.12240942299091,35.128653185616784,185689.12945378793,despues de la playa bad bunny
62,71.45382548252198,80.36379901595349,45.545013233284244,386690.29924930114,good boy gone bad
63,69.31293324578051,99.35887878336067,34.977027231209924,262999.70912612946,bad bunny 2022
64,58.082197347810784,97.61443268227225,30.233882332769266,34814.72269835858,me fui de vacaciones bad bunny
65,56.26109127434062,98.40465185626957,28.928219709035528,25081.918411890074,lo siento bebe bad bunny
66,80.83161271488662,56.53794543014761,62.1468336423695,2092490.38,bad decisions bts
67,63.58590767887111,92.75383927240198,35.41603420323457,93783.83497111875,un verano sin ti bad bunny album
68,79.50674821964489,94.52810496496198,42.489321627341454,1648409.5,provenza
69,70.9396591586407,97.76353063963023,36.58806425950523,352498.9402204907,titi me pregunto bad bunny video oficial
70,60.22015445354898,76.80035783509766,41.709898309225665,51161.28400822492,flow 2000 bad gyal
71,56.360714548884616,99.58252571939764,28.38909441474349,25535.880454339727,y si el dia se pone feo bad bunny
72,61.62430564569033,95.82525719397644,32.89952422585694,65877.88608876002,hace tiempo que no agarro a nadie de la mano bad bunny
73,70.46721293369487,99.9701804085284,35.24851626258323,323753.65160082636,ed sheeran shivers
74,72.38470463000246,94.85612047114954,38.76429207942646,457250.07054858346,shivers
75,76.2501312989853,94.3193678246608,40.96538173716225,917091.182396626,bad habits steve lacy
76,53.07128031829512,93.24586253168331,29.912708893305904,14123.166582634607,shivers lyrics
77,59.73311601941914,96.83912330401073,31.446996357704208,46865.931261373684,shivers ed sheeran lyrics
78,80.04969847224285,90.62173848218279,44.71397999503003,1817696.38,abcdefu
79,72.97624566892388,100.0,36.48812283446194,508638.9248747391,adele easy on me
80,70.77354518172405,93.97644252273743,38.39855132949331,342112.12001968117,my universe
81,82.29977035210617,85.04547487699419,48.62714773755599,2725628.75,steve lacy
82,67.37907632056262,97.04786044431192,35.16560793812535,185667.75075575258,elton john dua lipa cold heart
83,77.49057394387442,88.96675115550917,44.261911394182626,1146593.5,light switch
84,56.89964568809742,96.43655881914418,30.23154343447662,28137.97203967196,ed sheeran overpass graffiti
85,83.13841397807262,98.1810049202326,42.47870452892001,3169894.5,bring me the horizon
86,76.89100335564999,56.28447890263904,60.303262226505474,1029261.6464146067,bad habit steve lacy
87,48.45370639887235,94.69211271805577,26.88079684040829,6149.769811582694,bring me the horizon bad habits
88,77.40466549095983,96.2725510660504,40.566057212454716,1128994.5,easy on me
89,67.23640660923469,94.00626211420904,36.61507224751283,180959.0699433834,my universe coldplay ft bts
90,46.51671010934471,94.55792455643358,25.979392776455565,4339.049297857394,bad habits ed sheeran bring me the horizon
91,80.17834277695424,99.58252571939764,40.2979085287783,1860290.38,enemy imagine dragons
92,41.68349871186483,83.55449530341434,29.064501704225243,1817.4375453810874,bad habits fitnessgram pacer test
93,48.638065303547215,73.96749664529597,37.33528432912563,6357.33190562984,bad habits bmth
94,71.29768744969007,94.48337557775459,38.407155935967744,375970.69495584775,cold heart dua lipa
95,69.75759394497632,97.04786044431192,36.3548667503322,284921.81807946536,elton john dua lipa
96,64.73766221133026,92.23199642164901,36.25283289484062,115395.7832968195,acapulco
97,73.40837507722301,97.59952288653645,37.90442609534328,549794.1842342057,cold heart
98,64.88118397176996,83.18175041001939,40.84971678087528,118416.62704647117,car music 2022
99,59.11436429086295,78.79827046369465,40.15804691358415,41925.05953006826,songs to sing in the car
100,83.59735110647448,95.07976740718652,44.25879184964398,3442957.0,classical music
101,92.01805236766408,84.49381243476964,53.76211996644722,15681660.0,phonk
102,80.32632313583309,99.49306694498286,40.41662809542512,1910522.38,danza kuduro
103,78.95741931082992,85.06038467272998,46.94851731904997,1493172.88,phonk music
104,63.01090238473909,96.49619800208737,33.257352191325865,84560.04319697415,music 2021
105,50.58263229000599,95.3630535261667,27.609789381919647,9022.588604859688,best car music
106,72.51871212292265,93.3949604890413,39.56187581694068,468416.9003880946,best music
107,57.47115961865163,89.92097808260027,33.77509076802568,31187.644606351634,we stay hungry we devour
108,57.369888647430656,89.29476666169674,34.03756099286696,30624.122163599895,stay x ranjha
109,44.00262778449983,94.48337557775459,24.75962610337262,2759.3374317693792,bts stay alive
110,53.27440672985143,67.39227672580886,42.94106500202129,14649.258433628956,stay alive jungkook
111,45.23352324714271,71.76084687639779,36.73633818537246,3443.9372030558548,stay with me blah blah blah
112,45.0665215625172,73.74384970925898,35.66133592662911,3341.923111931073,stay with me and blah blah blah
113,53.42354346837851,89.14566870433876,32.138937382019876,15047.953947367918,stay hindi version
114,86.06784200908272,96.227821678843,44.92001016511986,5371712.0,heat waves
115,51.676789853986385,71.99940360817057,39.83869312290791,10987.257101425104,stay close trailer
116,76.19987647958472,87.6695989264947,44.26513877654501,908830.3467826875,face off
117,76.81960385377164,92.58983151930819,42.114886167231724,1016114.56,ghost justin bieber
118,48.79072789190697,96.89876248695393,25.94598270247652,6534.50062711225,stay clean version
119,86.28317149249537,96.95840166989711,44.66238491129913,5584065.5,industry baby
120,74.27455540734826,100.0,37.13727770367413,642586.3457062482,justin bieber songs
121,39.79215141479107,50.18637244669748,44.802889484046794,1292.8994859368734,but you know i stay
122,73.88882241919022,99.9552706127926,36.96677590319881,599472.0407765729,baby justin bieber
